	all	with	with_clust1	with_clust2	with_clust3	with_clust4	with_clust5	wo	wo_clust1	wo_clust2	wo_clust3	wo_clust4	wo_clust5
MA0164.1.Nr2e3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.996215145629	1.0	0.999999952454	1.0	0.990979516395	0.921025380273
UP00034_1_Sox7_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0162.2.EGR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UP00162_1_Evx1_3952.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00062_1_Sox4_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00174_1_Hoxa2_3079.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00127_1_Gsh2_3990.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0065.2.PPARG::RXRA	0.0	0.0	9.9872877668e-07	9.48153555669e-10	1.3389289677e-13	0.0	0.0	0.0	9.13717990159e-11	0.000196418322017	8.16693113137e-09	3.00881541904e-11	0.0
UP00241_1_Hoxd3_1742.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0151.1.ARID3A	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0103.2.ZEB1	1.0	0.191429728297	1.0	1.0	1.0	0.96330765177	0.734493701738	1.0	1.0	1.0	1.0	1.0	1.0
klf4_homer	0.0	0.0	2.12641571018e-10	0.0	0.0	0.0	0.0	0.0	1.60062363364e-09	1.98090340318e-05	8.81739126157e-13	0.0	0.0
MA0002.2.RUNX1	3.25472981899e-12	0.00278978764231	1.0	1.0	0.0561379073595	1.0	0.0003969514184	9.70122571873e-05	1.0	1.0	0.00563223640427	0.53473310521	0.000609863981637
MA0479.1.FOXH1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00089_1_Tcf1_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00170_1_Isl2_3430.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00208_1_Obox5_2284.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0101.1.REL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33161259797e-09	0.000430739470431	0.0	0.0	0.0
UP00197_1_Hoxc9_2367.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00222_1_Tcf2_0913.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00048_1_Rara_primary	0.0266093510582	0.999999999998	1.0	1.0	0.999998445185	1.0	1.0	1.92570602908e-07	1.0	1.0	0.789364412517	0.999999369681	0.00608923690818
UP00111_1_Dmbx1_2277.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00146_1_Pou6f1_1731.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0518.1.Stat4	0.0	0.0319452158557	1.0	1.0	1.50794534841e-05	1.0	0.000548550218791	3.57058049794e-09	1.0	1.0	0.334973859698	0.999987261584	5.28568855351e-09
UP00194_1_Irx4_2242.3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00068_1_Eomes_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00150_1_Irx6_2623.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0526.1.USF2	0.997830920023	0.998528694371	1.0	1.0	1.0	1.0	0.997739825202	0.999916811673	1.0	1.0	1.0	0.999999961537	0.99999999822
MA0159.1.RXR::RAR_DR5	0.0	0.0	0.99996308596	0.000120160784735	2.28990988486e-05	0.0107245657904	0.0	0.0	0.511197975964	0.999984079366	0.715937994918	0.000791316914726	2.48657393342e-07
MA0087.1.Sox5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00088_1_Plagl1_primary	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.00710584106e-13	9.05084557579e-06	1.7641733685e-07	0.0	0.0
MA0160.1.NR4A2	2.13483524081e-07	0.567861611141	1.0	1.0	0.253647233612	1.0	0.989989422239	4.94549978636e-06	0.963493856922	1.0	0.00442842819583	0.993818004106	0.00881789891273
UP00028_1_Tcfap2e_primary	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.36703664949e-10	3.47495437607e-05	0.0	0.0	0.0
MA0051.1.IRF2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00259_1_Hoxb6_3428.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00407_1_Elf3_primary	0.0	0.000182025519643	1.0	1.0	0.0225627070335	1.0	0.987160298776	0.0	0.830534491103	0.997943194869	2.90967250294e-12	0.000280687435817	0.0
MA0142.1.Pou5f1::Sox2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00214_1_Hoxb5_3122.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0084.1.SRY	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00173_1_Hoxc13_3127.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00085_1_Sfpi1_primary	0.0	0.0	0.996260615786	0.999778815983	8.90398865749e-13	3.94371755112e-05	2.21489493413e-13	0.0	0.0145677642905	0.999625394993	1.9174262178e-10	7.16481984853e-10	0.0
MA0146.2.Zfx	0.0	0.0	2.97761815204e-13	0.0	0.0	0.0	0.0	0.0	4.75193218108e-11	0.260523765159	6.00036687004e-11	0.0	0.0
MA0259.1.HIF1A::ARNT	0.0	0.0	0.6513565367	3.38244947202e-05	0.0053035390779	0.00401410869555	0.999748287121	2.05391259556e-13	0.982661151072	1.0	0.994888332363	3.00440511947e-06	0.00263434625523
UP00121_1_Hoxd10_2368.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0113.2.NR3C1	0.999999998625	1.0	1.0	1.0	1.0	1.0	0.999997121289	0.998673030351	1.0	1.0	1.0	1.0	0.650934722119
UP00112_1_Gsc_2327.3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0048.1.NHLH1	0.0	0.0	8.95635565712e-10	0.0	0.0	0.0	0.0	0.0	1.44868831564e-06	4.7666411721e-06	0.0	0.0	0.0
MA0083.2.SRF	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00187_1_Alx4_1744.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00145_1_Barhl2_3868.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00152_1_Arx_1738.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00072_1_IRC900814_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0075.1.Prrx2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0482.1.Gata4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0523.1.TCF7L2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00050_1_Bhlhb2_primary	3.0595837297e-06	0.0081569048186	1.0	1.0	0.445030523275	1.0	0.999999999985	0.00122362461821	1.0	1.0	0.97976641238	0.481013884377	0.602675210434
MA0525.1.TP63	0.0	3.44513328976e-09	0.999999337432	1.0	0.445030523275	0.0840129876841	0.0691202070894	2.37044034401e-08	0.999537694729	0.950733169645	1.0	0.00135513696787	2.08931239865e-07
MA0076.2.ELK4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2737704414e-07	0.0	0.0	0.0
UP00161_1_Hmbox1_2674.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00258_1_Tgif2_3451.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0147.2.Myc	2.13655759751e-11	4.10373413029e-09	1.0	0.997116118354	0.080890322058	1.0	0.000314767061719	3.39631536869e-05	1.0	1.0	1.0	0.0148974340132	0.00904339117044
UP00114_1_Homez_1063.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00200_1_Nkx6-1_2825.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00132_1_Evx2_2645.3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00101_1_Sox12_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00186_1_Meis1_2335.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00210_1_Mrg2_2302.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00008_4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0138.2.REST	0.0	0.0	0.000210730064147	0.000221487778549	0.0	0.0	0.0	0.0	3.73720899227e-07	0.00181906078695	0.000264214333598	1.30538375664e-08	0.0
MA0039.2.Klf4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UP00263_1_Hoxb8_3780.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00176_1_Crx_3485.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00139_1_Nkx1-2_3214.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00218_1_Dbx2_3487.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0080.3.Spi1	0.0	0.0	0.103911396084	0.123960723031	0.0	1.05361053215e-10	0.0	0.0	3.60649510256e-08	0.0134500862909	0.0	0.0	0.0
MA0153.1.HNF1B	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0509.1.Rfx1	0.0	0.0	0.849523613419	0.122440170924	3.14456713429e-05	6.29740388169e-07	0.000322347935404	0.0	0.905068631928	1.0	0.000817426205529	4.71721415818e-07	0.0
UP00190_1_Nkx2-3_3435.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00046_1_Tcfe2a_primary	1.0	1.0	1.0	1.0	1.0	1.0	0.716142506986	1.0	1.0	1.0	1.0	1.0	1.0
UP00122_1_Tgif1_2342.2	0.999996251202	1.0	1.0	1.0	1.0	1.0	1.0	0.158912083714	1.0	1.0	0.994029555097	0.534993529961	0.999984167845
MA0006.1.Arnt::Ahr	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00157_1_Hmx3_3490.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0024.2.E2F1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.10465464448e-08	0.0	0.0	0.0
MA0074.1.RXRA::VDR	0.000123679508739	0.0254846447661	0.993194031147	0.999999312934	0.648101706599	1.0	0.0759740126021	0.031352185926	0.999998865475	0.999992157567	0.999999991272	1.0	0.99989651352
UP00215_1_Vax1_3499.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0154.2.EBF1	0.0	0.0	2.36480834914e-11	0.0	0.0	0.0	0.0	0.0	2.84876381521e-05	0.0110430753732	0.0	9.1926466439e-14	0.0
UP00213_1_Hoxa9_2622.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00066_1_Hnf4a_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.999990398605	1.0	1.0
MA0491.1.JUND	0.0	0.0	0.120505011857	3.59340548514e-05	0.0	4.68818302513e-07	0.0	0.0	2.19355644759e-11	0.000286850117839	0.0	0.0	0.0
MA0009.1.T	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0066.1.PPARG	1.0551559626e-12	4.72589298806e-08	0.923482623042	0.999999999809	0.858188683001	1.0	1.70584485233e-05	8.46116404385e-07	0.216497190965	1.0	1.0	1.0	0.00650413521479
UP00135_1_Hoxc12_3480.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0050.2.IRF1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0469.1.E2F3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MA0144.2.STAT3	0.0	1.15951692692e-12	0.704373995225	1.0	7.45428522184e-05	0.999999999737	7.95123966668e-11	0.0	0.915973428606	0.945601925478	0.00169749264909	0.0125334441666	2.1371793224e-13
UP00204_1_Gbx1_2883.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0496.1.MAFK	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00144_1_Hoxb4_2627.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0028.1.ELK1	0.0	0.0	1.20402354753e-10	0.0	0.0	0.0	0.0	0.0	4.06920164231e-10	8.82952737562e-05	0.0	0.0	0.0
UP00129_1_Pou3f1_3819.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0025.1.NFIL3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0494.1.Nr1h3::Rxra	1.0	1.0	1.0	1.0	1.0	1.0	0.999552950837	1.0	1.0	1.0	1.0	1.0	1.0
UP00140_1_Hoxd1_3448.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00055_1_Hbp1_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00095_1_Zfp691_primary	1.17905685215e-13	5.37860599503e-07	0.999427271877	0.999999999998	0.546351016133	0.999997895701	0.000927712948179	0.000142152839989	1.0	1.0	0.997632291371	1.0	0.150143432033
MA0503.1.Nkx2-5.var.2	1.84527060298e-09	0.000226426174295	1.0	0.916356363474	0.999999822591	1.0	0.0151564205816	0.000138309689302	1.0	1.0	0.83255060081	0.999999999804	0.000767221498655
UP00119_1_Nkx2-9_3082.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00255_1_Dbx1_3486.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0484.1.HNF4G	0.0	0.0	0.0109050626475	0.979504241323	0.0133807606662	0.999998399869	5.24890131359e-11	0.0	0.589241645914	1.0	0.0135438315106	0.999283474734	2.55795384874e-13
UP00133_1_Cdx2_4272.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00141_1_Vsx1_1728.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00094_1_Zfp128_primary	0.999997772491	1.0	1.0	1.0	1.0	0.999999999914	1.0	1.0	0.789732287708	1.0	1.0	1.0	0.999999999704
UP00180_1_Hoxd13_2356.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Ash2l_hand	0.0	0.0	0.0	2.89102075612e-13	0.0	0.0	0.0	0.0	1.7447154832e-12	3.77740858204e-06	8.24611490202e-11	0.0	0.0
MA0157.1.FOXO3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.999921049522	1.0	1.0	1.0	1.0	0.829343238228
MA0116.1.Zfp423	0.0	0.0	1.97204919061e-10	0.0	0.0	0.0	0.0	0.0	0.00253211030693	7.21550420069e-06	0.00956685753054	1.12415239117e-07	0.0
MA0057.1.MZF1_5-13	0.0	0.0	0.0	2.57194265885e-11	0.0	0.0	0.0	0.0	1.30722321856e-09	0.00163051412243	5.78832922349e-06	5.26023669067e-12	0.0
UP00199_1_Six4_2860.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.976232952744
MA0505.1.Nr5a2	0.0	0.0	0.269279129528	0.999999995065	0.00229392922567	0.120997532228	5.23443266509e-09	0.0	0.999999073095	0.999999999999	0.012245799314	0.00109890766302	6.48059939046e-09
IRF8_AICS	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0131.1.HINFP	0.0	0.0	0.122217226071	0.0264403768549	6.47915054941e-12	6.75326461419e-12	0.134005428828	2.12230233387e-09	0.00518252060115	0.99995947961	0.446806386389	0.00141638053556	0.0155878870943
MA0158.1.HOXA5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0143.3.Sox2	8.78749295552e-11	1.0	1.0	0.781203107836	0.997979062864	1.0	0.999972402347	1.74852876622e-09	0.167891612999	1.0	1.0	1.0	6.23944354849e-07
UP00044_1_Mafk_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0524.1.TFAP2C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15594200878e-11	0.0	0.0	0.0
UP00202_1_Dlx1_1741.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00065_1_Zfp161_primary	0.0	0.0	4.57722748592e-11	0.0	0.0	0.0	0.0	0.0	8.49320613838e-13	0.000119621006576	3.01210389964e-10	0.0	0.0
UP00219_1_Cutl1_3494.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00059_1_Arid5a_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0486.1.HSF1	0.0	0.0	0.964997713191	0.929070514911	6.41215869068e-07	0.99237321496	1.07987810249e-07	0.0	0.999324293311	1.0	0.0456554531068	0.985032151179	0.0
MA0462.1.BATF::JUN	0.0	4.27213819876e-12	1.0	1.0	1.44076916608e-06	1.0	1.01119113083e-12	0.0	0.997710644208	0.999941511514	0.0	2.54523171979e-05	0.0
UP00005_1_Tcfap2a_primary	0.0	0.0	4.45643522085e-13	7.24220683423e-12	0.0	0.0	0.0	0.0	1.19910914531e-09	7.11317935553e-07	1.37098110642e-11	0.0	0.0
UP00239_1_Obox2_3438.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0594.1.Hoxa9	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0017.1.NR2F1	7.88258347484e-14	8.88258010715e-05	0.249680088969	1.0	0.999999998022	1.0	0.000601296897708	7.84915624541e-05	0.999999982292	1.0	0.415425662789	1.0	0.16761561974
UP00247_1_Pax4_3989.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0145.2.Tcfcp2l1	0.0	0.0	1.90622295726e-10	0.0	0.0	0.0	0.0	0.0	6.22264491847e-05	1.18901156598e-06	0.0	0.0	0.0
MA0517.1.STAT2::STAT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00231_1_Nkx2-2_2823.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00266_1_Prrx1_3442.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00151_1_Barx2_3447.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0504.1.NR2C2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.58637555817e-12	3.14019540704e-06	0.0	0.0	0.0
UP00236_1_Irx2_0900.3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00026_1_Zscan4_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0591.1.Bach1::Mafk	0.0	0.0	0.02273468356	2.36426250688e-07	0.0	1.10886633209e-10	0.0	0.0	6.85730515704e-08	0.00722459918485	0.0	0.0	0.0
MA0109.1.Hltf	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00172_1_Prop1_3949.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00011_1_Irf6_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00126_1_Dlx2_2273.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0515.1.Sox6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00128179162842	1.0	1.0	0.999999989466	1.0	0.0044100844975
MA0052.2.MEF2A	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00156_1_Msx2_3449.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00043_1_Bcl6b_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0493.1.Klf1	0.0	0.0	3.33688632281e-12	0.0	0.0	0.0	0.0	0.0	3.01092484278e-13	1.38094773394e-08	4.68514116392e-14	0.0	0.0
MA0488.1.JUN	3.17674056727e-07	1.0	1.0	1.0	1.0	1.0	1.0	2.05391259556e-13	0.999998038311	1.0	0.0161566518231	0.58179211959	4.65086235157e-06
UP00224_1_Pax6_3838.3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0102.3.CEBPA	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0069.1.Pax6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0497.1.MEF2C	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00045_1_Mafb_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0471.1.E2F6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.63207268811e-08	0.0	0.0	0.0
UP00262_1_Lhx1_2240.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00217_1_Hoxa10_2318.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0155.1.INSM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000707603077735	0.0	0.0	0.0
UP00108_1_Alx3_3418.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00002_1_Sp4_primary	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MA0071.1.RORA_1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.416791690557	1.0	1.0	0.710105497286	1.0	0.20447707239
UP00102_1_Zic1_primary	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.09610107049e-13	0.0	0.0	0.0
UP00165_1_Titf1_1722.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0060.2.NFYA	0.0	1.8516987943e-10	0.719167873762	0.990328265151	0.999999987662	2.60489556037e-07	0.0600697856565	0.0	0.972833508903	0.999999996716	0.000356571167224	6.96579624413e-05	2.43461465964e-05
MA0477.1.FOSL1	0.0	0.0	0.0760733043108	6.2495721076e-06	0.0	7.12230052713e-09	0.0	0.0	8.65665139571e-09	9.04213129522e-05	0.0	0.0	0.0
MA0079.3.SP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UP00009_1_Nr2f2_primary	1.64120744772e-08	0.541311706468	1.0	1.0	0.99789125469	1.0	0.999999920407	2.62490273961e-09	1.0	1.0	0.158022872093	0.31909988103	0.000580082738126
MA0463.1.Bcl6	0.0	0.00482410636087	1.0	1.0	0.0625881241943	1.0	0.0115438985916	5.94366209583e-08	1.0	0.999999324161	0.618358850142	0.0167784742008	0.00435717246733
MA0046.1.HNF1A	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00178_1_Og2x_3719.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0141.2.Esrrb	0.0	1.56941126761e-12	0.985376828498	1.0	0.00222551624888	0.999999997688	3.51928413633e-07	0.0	0.56357472858	0.999999999959	0.00346450370095	0.0357244358804	5.18762810486e-12
MA0058.2.MAX	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.999999999969
UP00058_1_Tcf3_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00076_1_Rfxdc2_primary	0.0	4.1522341121e-14	1.0	0.620366866245	7.44232814931e-07	0.000350639757103	0.277361391087	0.0	0.822574282784	1.0	0.0564954842346	2.81594121354e-08	0.21986717592
UP00021_1_Zfp281_primary	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
